Match ID,Tournament,Year,Round,Surface,Player 1 Name,Player 2 Name,Player 1 Rank,Player 2 Rank,Winner,Score,Match Duration
M0944,French Open,2009,First Round,Grass,Roger Federer,Roger Djokovic,73,39,Roger Djokovic,"6-1, 7-6, 7-5, 6-1, 7-5",102
M0945,Australian Open,2018,First Round,Clay,John Sampras,Roger McEnroe,74,58,Roger McEnroe,"7-5, 6-0, 6-3",225
M0946,Wimbledon,2016,Quarterfinal,Grass,Pete Tsitsipas,Pete Sampras,14,46,Pete Tsitsipas,"6-2, 6-0, 6-2, 6-4",142
M0947,Australian Open,2021,First Round,Grass,Roger Tsitsipas,Roger Medvedev,79,86,Roger Tsitsipas,"6-1, 6-0, 6-0",164
M0948,US Open,2016,Quarterfinal,Grass,John Federer,John Federer,15,18,John Federer,"6-2, 6-3, 7-5, 6-4",180
M0949,Wimbledon,2021,Final,Hard,John Djokovic,Roger Federer,72,45,Roger Federer,"6-1, 6-3, 7-5",90
M0950,French Open,2010,Quarterfinal,Clay,Boris Tsitsipas,Rafael Tsitsipas,94,99,Boris Tsitsipas,"6-4, 6-3, 7-5, 6-2",221
M0951,Australian Open,2020,Quarterfinal,Grass,Rafael Becker,John Nadal,43,87,Rafael Becker,"6-3, 6-2, 6-0, 7-6",156
M0952,French Open,2009,Semifinal,Hard,Roger Sampras,Andy Medvedev,68,38,Andy Medvedev,"6-3, 6-0, 6-2, 6-4",113
M0953,French Open,2022,Third Round,Hard,Roger Tsitsipas,Roger Murray,40,57,Roger Tsitsipas,"6-2, 6-1, 6-4, 6-4",105
M0954,French Open,2002,Second Round,Clay,Carlos Murray,Andy McEnroe,63,6,Andy McEnroe,"6-0, 7-5, 7-6",175
M0955,Wimbledon,2019,Second Round,Hard,Rafael Federer,John Alcaraz,84,68,John Alcaraz,"7-6, 7-6, 6-3",100
M0956,French Open,2021,Second Round,Hard,Andy McEnroe,Novak Medvedev,86,10,Novak Medvedev,"7-6, 6-4, 6-1",128
M0957,Australian Open,2008,First Round,Hard,Carlos McEnroe,Daniil Djokovic,8,35,Carlos McEnroe,"6-1, 6-4, 7-5",148
M0958,French Open,2010,Third Round,Grass,Rafael Becker,Rafael Alcaraz,31,84,Rafael Becker,"7-5, 6-4, 6-4, 6-0, 6-4",141
M0959,Wimbledon,2002,First Round,Clay,Rafael Becker,Stefanos Sampras,77,69,Stefanos Sampras,"6-2, 6-0, 7-5, 6-2, 7-6",216
M0960,French Open,2003,Third Round,Clay,Daniil Federer,Daniil Djokovic,40,63,Daniil Federer,"7-6, 7-6, 6-2",183
M0961,US Open,2003,Semifinal,Hard,Stefanos Sampras,Stefanos Alcaraz,68,100,Stefanos Sampras,"6-1, 6-4, 6-0, 6-4",104
M0962,Australian Open,2018,Semifinal,Grass,Andy Alcaraz,Novak Medvedev,52,93,Andy Alcaraz,"6-4, 6-1, 6-1, 6-3",138
M0963,Wimbledon,2019,Quarterfinal,Clay,Novak Alcaraz,Daniil Nadal,50,3,Daniil Nadal,"6-4, 6-2, 6-0",201
M0964,Wimbledon,2008,Second Round,Hard,Daniil McEnroe,Roger Alcaraz,48,62,Daniil McEnroe,"6-1, 7-6, 7-5",109
M0965,Wimbledon,2023,First Round,Hard,Pete Tsitsipas,Carlos Medvedev,27,60,Pete Tsitsipas,"6-4, 6-3, 6-4",123
M0966,Australian Open,2016,Quarterfinal,Grass,Rafael Djokovic,Stefanos McEnroe,63,41,Stefanos McEnroe,"6-1, 6-0, 7-5",122
M0967,French Open,2017,Semifinal,Grass,Daniil Nadal,Stefanos Tsitsipas,79,38,Stefanos Tsitsipas,"6-0, 7-5, 6-0, 6-2",168
M0968,Wimbledon,2020,Second Round,Hard,Daniil McEnroe,Daniil Murray,27,88,Daniil McEnroe,"7-5, 6-2, 7-6, 6-0, 6-3",100
M0969,Wimbledon,2012,Second Round,Clay,Roger Becker,Andy Becker,19,61,Roger Becker,"6-0, 7-5, 6-4",159
M0970,French Open,2013,Semifinal,Clay,Rafael Medvedev,Andy Medvedev,62,52,Andy Medvedev,"6-3, 6-3, 6-0, 7-5, 7-6",121
M0971,Australian Open,2002,First Round,Clay,Roger Nadal,Novak Federer,64,93,Roger Nadal,"6-2, 6-2, 7-6, 7-6, 6-1",126
M0972,US Open,2007,Quarterfinal,Grass,Pete Alcaraz,Carlos Medvedev,14,72,Pete Alcaraz,"6-3, 6-3, 6-0, 6-0, 6-0",117
M0973,Wimbledon,2015,Second Round,Grass,Pete Alcaraz,Roger Alcaraz,34,100,Pete Alcaraz,"6-3, 6-2, 6-3, 7-5",135
M0974,French Open,2000,Second Round,Hard,Rafael Murray,Roger Alcaraz,1,97,Rafael Murray,"6-1, 6-0, 6-4, 6-0, 6-3",135
M0975,US Open,2022,First Round,Grass,Rafael Nadal,Boris Medvedev,2,33,Rafael Nadal,"6-0, 6-0, 6-2, 6-1",117
M0976,Australian Open,2006,Semifinal,Clay,Pete Murray,Stefanos Sampras,1,15,Pete Murray,"6-0, 6-0, 7-5, 6-0",198
M0977,Australian Open,2019,Second Round,Clay,Rafael Tsitsipas,Roger Alcaraz,44,40,Roger Alcaraz,"6-2, 7-5, 6-1, 6-3, 7-5",215
M0978,Australian Open,2011,Semifinal,Grass,Daniil Murray,Carlos Medvedev,93,43,Carlos Medvedev,"6-0, 6-4, 6-2",169
M0979,French Open,2011,First Round,Clay,Stefanos Tsitsipas,Stefanos Sampras,1,66,Stefanos Tsitsipas,"6-0, 6-3, 6-2, 6-2",193
M0980,French Open,2006,First Round,Grass,Novak Murray,Carlos Alcaraz,80,23,Carlos Alcaraz,"6-4, 6-2, 6-0, 6-4",132
M0981,Australian Open,2023,Final,Grass,Rafael Becker,Carlos Alcaraz,59,56,Carlos Alcaraz,"6-3, 7-6, 6-2, 6-4, 6-1",120
M0982,Wimbledon,2022,Quarterfinal,Clay,Roger Murray,John Medvedev,58,81,Roger Murray,"6-4, 6-0, 7-5",126
M0983,French Open,2020,First Round,Hard,Roger Murray,John McEnroe,60,49,John McEnroe,"7-6, 6-1, 7-5, 7-6",92
M0984,French Open,2014,First Round,Grass,Stefanos Tsitsipas,Novak Sampras,69,43,Novak Sampras,"7-5, 7-6, 7-6, 7-5, 6-3",117
M0985,Australian Open,2006,Quarterfinal,Clay,Carlos Sampras,Carlos Alcaraz,84,58,Carlos Alcaraz,"6-2, 6-3, 7-6, 7-6",240
M0986,US Open,2023,Second Round,Grass,Stefanos Murray,Roger Tsitsipas,64,73,Stefanos Murray,"6-0, 6-2, 6-2, 6-1, 7-6",112
M0987,Australian Open,2006,First Round,Hard,Novak Federer,Rafael Sampras,21,53,Novak Federer,"6-0, 6-2, 6-3, 6-3",120
M0988,Australian Open,2018,Final,Clay,John McEnroe,John Federer,4,33,John McEnroe,"7-5, 6-2, 6-2, 6-4",163
M0989,Wimbledon,2015,Second Round,Grass,Novak Federer,John Tsitsipas,15,23,Novak Federer,"7-6, 6-3, 6-0, 7-6",112
M0990,French Open,2003,First Round,Clay,Andy Djokovic,Boris Tsitsipas,81,90,Andy Djokovic,"6-4, 6-3, 6-3, 6-4, 6-4",184
M0991,French Open,2000,Third Round,Clay,Stefanos Murray,Stefanos Nadal,27,34,Stefanos Murray,"6-3, 6-1, 6-3, 6-3, 6-3",195
M0992,French Open,2022,Final,Clay,Pete Djokovic,Daniil Becker,39,85,Pete Djokovic,"7-6, 7-5, 7-5, 6-4",143
M0993,US Open,2022,Third Round,Grass,Roger Djokovic,Pete Alcaraz,76,83,Roger Djokovic,"7-5, 6-2, 6-3, 6-0, 6-4",142
M0994,US Open,2012,Third Round,Hard,Pete Becker,Boris Becker,2,27,Pete Becker,"7-6, 7-6, 6-2, 6-0",141
M0995,US Open,2004,Third Round,Hard,Daniil Becker,Daniil Federer,49,83,Daniil Becker,"6-2, 6-2, 6-0, 6-3",133
M0996,US Open,2014,Second Round,Clay,Daniil Federer,Stefanos Alcaraz,31,79,Daniil Federer,"6-3, 6-1, 6-3",163
M0997,Wimbledon,2005,Second Round,Clay,Roger Djokovic,Rafael Federer,90,93,Roger Djokovic,"7-6, 6-4, 6-4, 6-4, 7-6",206
M0998,French Open,2013,Third Round,Grass,Boris Tsitsipas,John Murray,60,73,Boris Tsitsipas,"6-1, 6-3, 6-3",166
M0999,Australian Open,2013,Third Round,Grass,Pete Alcaraz,Roger Becker,2,43,Pete Alcaraz,"7-5, 6-0, 6-2",137
